Code,Area,Period,Mean_Price,Median_Price
E09000007,Camden,Year ending Mar 2012,709143.19954,478750.0
E09000008,Croydon,Year ending Mar 2012,254579.77259,220000.0
E09000009,Ealing,Year ending Mar 2012,376149.34731,290000.0
E09000010,Enfield,Year ending Mar 2012,280742.38925,239000.0
E09000011,Greenwich,Year ending Mar 2012,293986.01945,249490.0
E09000012,Hackney,Year ending Mar 2012,355781.61236,305050.0
E09000013,Hammersmith and Fulham,Year ending Mar 2012,634341.36766,470000.0
E09000014,Haringey,Year ending Mar 2012,401489.00627,302500.0
E09000015,Harrow,Year ending Mar 2012,338858.77415,291000.0
E09000016,Havering,Year ending Mar 2012,245342.90586,217500.0
E09000017,Hillingdon,Year ending Mar 2012,284142.84484,248000.0
E09000018,Hounslow,Year ending Mar 2012,350044.78422,250000.0
E09000019,Islington,Year ending Mar 2012,503803.89857,395000.0
E09000020,Kensington and Chelsea,Year ending Mar 2012,1310533.8883,800000.0
E09000021,Kingston upon Thames,Year ending Mar 2012,362299.34347,297500.0
E09000022,Lambeth,Year ending Mar 2012,381968.65657,307000.0
E09000023,Lewisham,Year ending Mar 2012,265123.90983,239000.0
E09000024,Merton,Year ending Mar 2012,421790.16274,285000.0
E09000025,Newham,Year ending Mar 2012,216633.70368,219000.0
E09000026,Redbridge,Year ending Mar 2012,294570.86325,250000.0
E09000027,Richmond upon Thames,Year ending Mar 2012,569935.71058,422750.0
E09000028,Southwark,Year ending Mar 2012,395246.96599,320000.0
E09000029,Sutton,Year ending Mar 2012,268678.09499,232750.0
E09000030,Tower Hamlets,Year ending Mar 2012,341807.31587,295000.0
E09000031,Waltham Forest,Year ending Mar 2012,240384.12954,232500.0
E09000032,Wandsworth,Year ending Mar 2012,507213.21473,390000.0
E09000033,Westminster,Year ending Mar 2012,942423.83432,590000.0
E12000001,North East,Year ending Mar 2012,135703.70483,117500.0
E12000002,North West,Year ending Mar 2012,154664.65231,128000.0
E12000003,Yorkshire And The Humber,Year ending Mar 2012,155459.12686,130000.0
E12000004,East Midlands,Year ending Mar 2012,161262.75242,136500.0
E12000005,West Midlands,Year ending Mar 2012,171766.01169,143500.0
E12000006,East of England,Year ending Mar 2012,231157.661,189950.0
E12000007,London,Year ending Mar 2012,412586.64774,289950.0
E12000008,South East,Year ending Mar 2012,276818.30017,221000.0
E12000009,South West,Year ending Mar 2012,222645.30095,185000.0
E92000001,England,Year ending Mar 2012,234648.66018,180000.0
W92000004,Wales,Year ending Mar 2012,152479.50615,132500.0
K04000001,England And Wales,Year ending Mar 2012,230918.75607,177000.0
E09000001,City of London,Year ending Jun 2012,506388.02283,460000.0
E09000002,Barking and Dagenham,Year ending Jun 2012,181356.33681,171000.0
E09000003,Barnet,Year ending Jun 2012,437961.72823,322500.0
E09000004,Bexley,Year ending Jun 2012,225890.80802,212000.0
E09000005,Brent,Year ending Jun 2012,368615.30268,313000.0
E09000006,Bromley,Year ending Jun 2012,332991.65858,275000.0
E09000007,Camden,Year ending Jun 2012,725270.30211,485000.0
E09000008,Croydon,Year ending Jun 2012,258379.93546,225000.0
E09000009,Ealing,Year ending Jun 2012,384520.22587,299000.0
E09000010,Enfield,Year ending Jun 2012,287019.92754,242000.0
E09000011,Greenwich,Year ending Jun 2012,294322.32133,248000.0
E09000012,Hackney,Year ending Jun 2012,363159.28566,315000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2012,639038.85345,475000.0
E09000014,Haringey,Year ending Jun 2012,413225.15326,310000.0
E09000015,Harrow,Year ending Jun 2012,342167.77704,299950.0
E09000016,Havering,Year ending Jun 2012,244241.95113,219000.0
E09000017,Hillingdon,Year ending Jun 2012,289254.671,249995.0
E09000018,Hounslow,Year ending Jun 2012,356877.75507,250000.0
E09000019,Islington,Year ending Jun 2012,515302.54883,405000.0
E09000020,Kensington and Chelsea,Year ending Jun 2012,1372693.5137,825000.0
E09000021,Kingston upon Thames,Year ending Jun 2012,368658.01956,305000.0
E09000022,Lambeth,Year ending Jun 2012,388766.82439,312500.0
E09000023,Lewisham,Year ending Jun 2012,269243.40973,245000.0
E09000024,Merton,Year ending Jun 2012,428081.35822,289000.0
E09000025,Newham,Year ending Jun 2012,217100.49618,220000.0
E09000026,Redbridge,Year ending Jun 2012,297753.26109,259000.0
E09000027,Richmond upon Thames,Year ending Jun 2012,581650.29798,425000.0
E09000028,Southwark,Year ending Jun 2012,406827.05959,325000.0
E09000029,Sutton,Year ending Jun 2012,268852.8013,235000.0
E09000030,Tower Hamlets,Year ending Jun 2012,348209.95862,300000.0
E09000031,Waltham Forest,Year ending Jun 2012,246645.34092,238000.0
E09000032,Wandsworth,Year ending Jun 2012,513066.02279,397500.0
E09000033,Westminster,Year ending Jun 2012,1003750.5965,600000.0
E12000001,North East,Year ending Jun 2012,135637.16208,117500.0
E12000002,North West,Year ending Jun 2012,155281.47256,129000.0
E12000003,Yorkshire And The Humber,Year ending Jun 2012,156287.58142,130000.0
E12000004,East Midlands,Year ending Jun 2012,161864.39733,136840.0
E12000005,West Midlands,Year ending Jun 2012,171807.93516,143750.0
E12000006,East of England,Year ending Jun 2012,232736.8056,190000.0
E12000007,London,Year ending Jun 2012,421524.69365,295000.0
E12000008,South East,Year ending Jun 2012,279268.89462,224995.0
E12000009,South West,Year ending Jun 2012,223794.15981,185000.0
E92000001,England,Year ending Jun 2012,237173.55384,180000.0
W92000004,Wales,Year ending Jun 2012,153447.98422,132500.0
K04000001,England And Wales,Year ending Jun 2012,233349.97279,178000.0
E09000001,City of London,Year ending Sep 2012,534541.35714,474000.0
E09000002,Barking and Dagenham,Year ending Sep 2012,180689.11841,172000.0
E09000003,Barnet,Year ending Sep 2012,444920.14533,325000.0
E09000004,Bexley,Year ending Sep 2012,225288.74608,211000.0
E09000005,Brent,Year ending Sep 2012,382600.52891,317000.0
E09000006,Bromley,Year ending Sep 2012,331857.38086,275000.0
E09000007,Camden,Year ending Sep 2012,745579.13971,495000.0
E09000008,Croydon,Year ending Sep 2012,261652.77656,226000.0
E09000009,Ealing,Year ending Sep 2012,386190.68189,303000.0
E09000010,Enfield,Year ending Sep 2012,292621.96467,245000.0
E09000011,Greenwich,Year ending Sep 2012,289780.51313,245000.0
E09000012,Hackney,Year ending Sep 2012,371572.4974,320000.0
E09000013,Hammersmith and Fulham,Year ending Sep 2012,661634.60776,475000.0
E09000014,Haringey,Year ending Sep 2012,410010.65912,310000.0
E09000015,Harrow,Year ending Sep 2012,341036.00765,300000.0
E09000016,Havering,Year ending Sep 2012,245748.87178,220250.0
E09000017,Hillingdon,Year ending Sep 2012,291320.78542,250000.0
E09000018,Hounslow,Year ending Sep 2012,357981.76361,260000.0
E09000019,Islington,Year ending Sep 2012,512234.24654,405000.0
E09000020,Kensington and Chelsea,Year ending Sep 2012,1471130.7502,875000.0
E09000021,Kingston upon Thames,Year ending Sep 2012,379006.13167,311000.0
E09000022,Lambeth,Year ending Sep 2012,391889.09987,320000.0
E09000023,Lewisham,Year ending Sep 2012,274323.65703,245000.0
E09000024,Merton,Year ending Sep 2012,418026.53529,289000.0
E09000025,Newham,Year ending Sep 2012,217714.79387,219000.0
E09000026,Redbridge,Year ending Sep 2012,302055.45436,262500.0
E09000027,Richmond upon Thames,Year ending Sep 2012,578245.30868,425000.0
E09000028,Southwark,Year ending Sep 2012,405334.97738,325000.0
E09000029,Sutton,Year ending Sep 2012,270503.57942,240000.0
E09000030,Tower Hamlets,Year ending Sep 2012,351651.41131,302100.5
E09000031,Waltham Forest,Year ending Sep 2012,250516.74989,240000.0
E09000032,Wandsworth,Year ending Sep 2012,522635.82572,404995.0
E09000033,Westminster,Year ending Sep 2012,1051365.6024,605000.0
E12000001,North East,Year ending Sep 2012,137316.78117,119000.0
E12000002,North West,Year ending Sep 2012,155430.087,129000.0
E12000003,Yorkshire And The Humber,Year ending Sep 2012,156177.77365,130000.0
E12000004,East Midlands,Year ending Sep 2012,162059.34584,137222.5
E12000005,West Midlands,Year ending Sep 2012,172321.42134,145000.0
E12000006,East of England,Year ending Sep 2012,234000.6696,190000.0
E12000007,London,Year ending Sep 2012,427853.69087,297500.0
E12000008,South East,Year ending Sep 2012,281580.02051,225000.0
E12000009,South West,Year ending Sep 2012,224381.92563,186500.0
E92000001,England,Year ending Sep 2012,239451.88383,181500.0
W92000004,Wales,Year ending Sep 2012,153224.53906,133000.0
K04000001,England And Wales,Year ending Sep 2012,235523.52894,180000.0
E09000001,City of London,Year ending Dec 2012,537159.7868,485000.0
E09000002,Barking and Dagenham,Year ending Dec 2012,181471.43016,174000.0
E09000003,Barnet,Year ending Dec 2012,450268.78262,330000.0
E09000004,Bexley,Year ending Dec 2012,225465.41522,210000.0
E09000005,Brent,Year ending Dec 2012,395126.31118,322500.0
E09000006,Bromley,Year ending Dec 2012,333020.22147,277500.0
E09000007,Camden,Year ending Dec 2012,780750.81702,500000.0
E09000008,Croydon,Year ending Dec 2012,262586.57237,230000.0
E09000009,Ealing,Year ending Dec 2012,397675.24285,310000.0
E09000010,Enfield,Year ending Dec 2012,295100.59144,248000.0
E09000011,Greenwich,Year ending Dec 2012,293544.36526,245000.0
E09000012,Hackney,Year ending Dec 2012,379409.88935,325000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2012,675674.16908,490000.0
E09000014,Haringey,Year ending Dec 2012,416303.46038,315000.0
E09000015,Harrow,Year ending Dec 2012,343713.64698,302000.0
E09000016,Havering,Year ending Dec 2012,245160.36515,221000.0
E09000017,Hillingdon,Year ending Dec 2012,296743.62254,250000.0
E09000018,Hounslow,Year ending Dec 2012,358795.25021,265000.0
E09000019,Islington,Year ending Dec 2012,523617.43027,410000.0
E09000020,Kensington and Chelsea,Year ending Dec 2012,1511383.3981,890714.0
E09000021,Kingston upon Thames,Year ending Dec 2012,383982.20952,317500.0
E09000022,Lambeth,Year ending Dec 2012,398775.87007,321250.0
E09000023,Lewisham,Year ending Dec 2012,281908.68018,249000.0
E09000024,Merton,Year ending Dec 2012,424513.21193,290000.0
E09000025,Newham,Year ending Dec 2012,218974.14403,219000.0
E09000026,Redbridge,Year ending Dec 2012,303591.09566,265000.0
E09000027,Richmond upon Thames,Year ending Dec 2012,590458.51201,430000.0
E09000028,Southwark,Year ending Dec 2012,415795.74333,332250.0
E09000029,Sutton,Year ending Dec 2012,272249.89408,240000.0
E09000030,Tower Hamlets,Year ending Dec 2012,355588.43944,305000.0
E09000031,Waltham Forest,Year ending Dec 2012,251671.07354,241500.0
E09000032,Wandsworth,Year ending Dec 2012,532430.26057,415750.0
E09000033,Westminster,Year ending Dec 2012,1147250.1029,635000.0
E12000001,North East,Year ending Dec 2012,139033.76912,120000.0
E12000002,North West,Year ending Dec 2012,155769.62413,130000.0
E12000003,Yorkshire And The Humber,Year ending Dec 2012,157006.45955,130000.0
E12000004,East Midlands,Year ending Dec 2012,162576.26346,138000.0
E12000005,West Midlands,Year ending Dec 2012,173283.47626,145000.0
E12000006,East of England,Year ending Dec 2012,235855.66155,193000.0
E12000007,London,Year ending Dec 2012,437522.92386,300000.0
E12000008,South East,Year ending Dec 2012,284557.75895,229000.0
E12000009,South West,Year ending Dec 2012,224870.12281,187500.0
E92000001,England,Year ending Dec 2012,242253.81206,183000.0
W92000004,Wales,Year ending Dec 2012,152865.28078,133000.0
K04000001,England And Wales,Year ending Dec 2012,238162.92694,180000.0
E09000001,City of London,Year ending Mar 2013,576071.24766,495000.0
E09000002,Barking and Dagenham,Year ending Mar 2013,182515.56522,175000.0
E09000003,Barnet,Year ending Mar 2013,464212.53493,332000.0
E09000004,Bexley,Year ending Mar 2013,227934.90469,215000.0
E09000005,Brent,Year ending Mar 2013,398641.98184,325000.0
E09000006,Bromley,Year ending Mar 2013,336649.01416,280500.0
E09000007,Camden,Year ending Mar 2013,785351.83613,500000.0
E09000008,Croydon,Year ending Mar 2013,266173.46983,232000.0
E09000009,Ealing,Year ending Mar 2013,403532.62696,316250.0
E09000010,Enfield,Year ending Mar 2013,303082.33658,250000.0
E09000011,Greenwich,Year ending Mar 2013,297684.13299,249950.0
E09000012,Hackney,Year ending Mar 2013,387506.25241,335000.0
E09000013,Hammersmith and Fulham,Year ending Mar 2013,703575.43117,500000.0
E09000014,Haringey,Year ending Mar 2013,437604.89275,315000.0
E09000015,Harrow,Year ending Mar 2013,348427.28495,307500.0
E09000016,Havering,Year ending Mar 2013,250582.05038,227500.0
E09000017,Hillingdon,Year ending Mar 2013,305584.37702,262000.0
E09000018,Hounslow,Year ending Mar 2013,369487.17599,274500.0
E09000019,Islington,Year ending Mar 2013,533448.84735,425000.0
E09000020,Kensington and Chelsea,Year ending Mar 2013,1551097.0865,925000.0
E09000021,Kingston upon Thames,Year ending Mar 2013,394607.19794,325000.0
E09000022,Lambeth,Year ending Mar 2013,405495.01228,330000.0
E09000023,Lewisham,Year ending Mar 2013,286324.84805,250000.0
E09000024,Merton,Year ending Mar 2013,445754.89613,300000.0
E09000025,Newham,Year ending Mar 2013,223269.33668,221500.0
E09000026,Redbridge,Year ending Mar 2013,304484.32888,269000.0
E09000027,Richmond upon Thames,Year ending Mar 2013,598295.18727,438500.0
E09000028,Southwark,Year ending Mar 2013,419837.09261,335000.0
E09000029,Sutton,Year ending Mar 2013,275048.11937,245000.0
E09000030,Tower Hamlets,Year ending Mar 2013,357936.43796,310000.0
E09000031,Waltham Forest,Year ending Mar 2013,256793.47355,245000.0
E09000032,Wandsworth,Year ending Mar 2013,535885.52328,420174.0
E09000033,Westminster,Year ending Mar 2013,1221005.6115,670000.0
E12000001,North East,Year ending Mar 2013,139475.3474,120000.0
E12000002,North West,Year ending Mar 2013,156010.18023,129950.0
E12000003,Yorkshire And The Humber,Year ending Mar 2013,156711.30303,130000.0
E12000004,East Midlands,Year ending Mar 2013,163226.1224,138000.0
E12000005,West Midlands,Year ending Mar 2013,174325.90353,145739.0
E12000006,East of England,Year ending Mar 2013,238122.2362,195000.0
E12000007,London,Year ending Mar 2013,450439.24929,310000.0
E12000008,South East,Year ending Mar 2013,288255.00385,230000.0
E12000009,South West,Year ending Mar 2013,225650.32054,188000.0
E92000001,England,Year ending Mar 2013,245175.00498,185000.0
W92000004,Wales,Year ending Mar 2013,153566.44261,132950.0
K04000001,England And Wales,Year ending Mar 2013,240936.41312,180000.0
E09000001,City of London,Year ending Jun 2013,641039.52679,550000.0
E09000002,Barking and Dagenham,Year ending Jun 2013,184691.25018,175995.0
E09000003,Barnet,Year ending Jun 2013,461061.39208,327750.0
E09000004,Bexley,Year ending Jun 2013,230453.42983,217000.0
E09000005,Brent,Year ending Jun 2013,406326.75903,327000.0
E09000006,Bromley,Year ending Jun 2013,339067.23119,285000.0
E09000007,Camden,Year ending Jun 2013,792785.37256,530500.0
E09000008,Croydon,Year ending Jun 2013,263093.78898,230000.0
E09000009,Ealing,Year ending Jun 2013,411673.93869,320000.0
E09000010,Enfield,Year ending Jun 2013,300208.79876,250000.0
E09000011,Greenwich,Year ending Jun 2013,302634.77814,250000.0
E09000012,Hackney,Year ending Jun 2013,401227.80537,350000.0
E09000013,Hammersmith and Fulham,Year ending Jun 2013,717399.55373,510000.0
E09000014,Haringey,Year ending Jun 2013,437656.87677,315000.0
E09000015,Harrow,Year ending Jun 2013,349936.2308,310000.0
E09000016,Havering,Year ending Jun 2013,250973.21598,227000.0
E09000017,Hillingdon,Year ending Jun 2013,300791.10678,260000.0
E09000018,Hounslow,Year ending Jun 2013,379628.66514,275000.0
E09000019,Islington,Year ending Jun 2013,539914.96307,430000.0
E09000020,Kensington and Chelsea,Year ending Jun 2013,1561062.7329,935000.0
E09000021,Kingston upon Thames,Year ending Jun 2013,407333.96501,325000.0
E09000022,Lambeth,Year ending Jun 2013,407099.63112,330000.0
E09000023,Lewisham,Year ending Jun 2013,291917.68589,250000.0
E09000024,Merton,Year ending Jun 2013,455122.38378,305000.0
E09000025,Newham,Year ending Jun 2013,225677.64021,223000.0
E09000026,Redbridge,Year ending Jun 2013,304354.9323,268000.0
E09000027,Richmond upon Thames,Year ending Jun 2013,610496.21309,450000.0
E09000028,Southwark,Year ending Jun 2013,425672.96337,345000.0
E09000029,Sutton,Year ending Jun 2013,279229.65823,248700.0
E09000030,Tower Hamlets,Year ending Jun 2013,361378.86966,312000.0
E09000031,Waltham Forest,Year ending Jun 2013,257487.04303,248000.0
E09000032,Wandsworth,Year ending Jun 2013,545990.89908,432500.0
E09000033,Westminster,Year ending Jun 2013,1265186.482,698000.0
E12000001,North East,Year ending Jun 2013,139885.93847,120000.0
E12000002,North West,Year ending Jun 2013,156327.40587,130000.0
E12000003,Yorkshire And The Humber,Year ending Jun 2013,156751.20374,130000.0
E12000004,East Midlands,Year ending Jun 2013,163771.0601,139000.0
E12000005,West Midlands,Year ending Jun 2013,174785.57229,147000.0
E12000006,East of England,Year ending Jun 2013,238514.08204,195000.0
E12000007,London,Year ending Jun 2013,454540.79294,310000.0
E12000008,South East,Year ending Jun 2013,288587.79821,232000.0
E12000009,South West,Year ending Jun 2013,224686.92355,188000.0
E92000001,England,Year ending Jun 2013,245910.84367,185000.0
W92000004,Wales,Year ending Jun 2013,153281.85973,133000.0
K04000001,England And Wales,Year ending Jun 2013,241644.63421,181000.0
E09000001,City of London,Year ending Sep 2013,712847.79397,575000.0
E09000002,Barking and Dagenham,Year ending Sep 2013,186136.43997,178500.0
E09000003,Barnet,Year ending Sep 2013,469761.56476,335000.0
E09000004,Bexley,Year ending Sep 2013,232324.08705,220000.0
E09000005,Brent,Year ending Sep 2013,418762.06936,340000.0
E09000006,Bromley,Year ending Sep 2013,342553.14224,287500.0
E09000007,Camden,Year ending Sep 2013,827176.92894,570000.0
E09000008,Croydon,Year ending Sep 2013,266282.215,235000.0
E09000009,Ealing,Year ending Sep 2013,423399.28414,325000.0
E09000010,Enfield,Year ending Sep 2013,303137.59672,250000.0
E09000011,Greenwich,Year ending Sep 2013,316448.25939,255000.0
E09000012,Hackney,Year ending Sep 2013,417912.81921,368000.0
E09000013,Hammersmith and Fulham,Year ending Sep 2013,740705.46116,550000.0
E09000014,Haringey,Year ending Sep 2013,462459.14095,329950.0
E09000015,Harrow,Year ending Sep 2013,358677.19369,315000.0
E09000016,Havering,Year ending Sep 2013,256084.04808,230000.0
E09000017,Hillingdon,Year ending Sep 2013,300546.24476,260000.0
E09000018,Hounslow,Year ending Sep 2013,385655.50365,277000.0
E09000019,Islington,Year ending Sep 2013,560592.83891,445000.0
E09000020,Kensington and Chelsea,Year ending Sep 2013,1598024.8636,957500.0
E09000021,Kingston upon Thames,Year ending Sep 2013,405679.11688,330000.0
E09000022,Lambeth,Year ending Sep 2013,415890.11253,340000.0
E09000023,Lewisham,Year ending Sep 2013,299248.41752,250000.0
E09000024,Merton,Year ending Sep 2013,469707.30036,312500.0
E09000025,Newham,Year ending Sep 2013,229430.5432,226000.0
E09000026,Redbridge,Year ending Sep 2013,310601.54911,271000.0
E09000027,Richmond upon Thames,Year ending Sep 2013,638324.64766,460000.0
E09000028,Southwark,Year ending Sep 2013,431743.33564,345000.0
E09000029,Sutton,Year ending Sep 2013,283753.37255,250000.0
E09000030,Tower Hamlets,Year ending Sep 2013,370251.59222,315250.0
E09000031,Waltham Forest,Year ending Sep 2013,268045.71153,250000.0
E09000032,Wandsworth,Year ending Sep 2013,569087.20052,450000.0
E09000033,Westminster,Year ending Sep 2013,1295559.3697,730000.0
E12000001,North East,Year ending Sep 2013,140419.27241,121000.0
E12000002,North West,Year ending Sep 2013,157573.09665,130000.0
E12000003,Yorkshire And The Humber,Year ending Sep 2013,157848.67643,132000.0
E12000004,East Midlands,Year ending Sep 2013,164993.51628,140000.0
E12000005,West Midlands,Year ending Sep 2013,176265.82065,148000.0
E12000006,East of England,Year ending Sep 2013,240838.24676,197000.0
E12000007,London,Year ending Sep 2013,465464.29129,315000.0
E12000008,South East,Year ending Sep 2013,289907.64821,234000.0
E12000009,South West,Year ending Sep 2013,226533.32283,189950.0
E92000001,England,Year ending Sep 2013,248809.23708,185000.0
W92000004,Wales,Year ending Sep 2013,153521.88771,133500.0
K04000001,England And Wales,Year ending Sep 2013,244426.4821,183000.0
E09000001,City of London,Year ending Dec 2013,775504.38407,615000.0
E09000002,Barking and Dagenham,Year ending Dec 2013,187942.74355,180995.0
E09000003,Barnet,Year ending Dec 2013,479967.95807,345000.0
E09000004,Bexley,Year ending Dec 2013,236951.57343,225000.0
E09000005,Brent,Year ending Dec 2013,429876.61583,347500.0
E09000006,Bromley,Year ending Dec 2013,354044.52583,295000.0
E09000007,Camden,Year ending Dec 2013,836169.90634,585000.0
E09000008,Croydon,Year ending Dec 2013,271891.24361,239950.0
E09000009,Ealing,Year ending Dec 2013,427846.94298,326000.0
E09000010,Enfield,Year ending Dec 2013,309261.4899,250000.0
E09000011,Greenwich,Year ending Dec 2013,330113.42812,275000.0
E09000012,Hackney,Year ending Dec 2013,430254.20199,375000.0
E09000013,Hammersmith and Fulham,Year ending Dec 2013,766921.46522,561440.0
E09000014,Haringey,Year ending Dec 2013,481674.21265,339800.0
E09000015,Harrow,Year ending Dec 2013,369829.04038,325000.0
E09000016,Havering,Year ending Dec 2013,257480.53551,232250.0
E09000017,Hillingdon,Year ending Dec 2013,306449.7593,269950.0
E09000018,Hounslow,Year ending Dec 2013,397805.61617,280000.0
E09000019,Islington,Year ending Dec 2013,575437.56471,464999.5
E09000020,Kensington and Chelsea,Year ending Dec 2013,1666682.0774,980000.0
E09000021,Kingston upon Thames,Year ending Dec 2013,414418.99418,335000.0
E09000022,Lambeth,Year ending Dec 2013,437455.97862,350000.0
E09000023,Lewisham,Year ending Dec 2013,305825.28197,260000.0
E09000024,Merton,Year ending Dec 2013,473133.60539,321250.0
E09000025,Newham,Year ending Dec 2013,233074.16595,230000.0
E09000026,Redbridge,Year ending Dec 2013,315401.05463,275000.0
E09000027,Richmond upon Thames,Year ending Dec 2013,644778.33869,475000.0
E09000028,Southwark,Year ending Dec 2013,441747.42146,350000.0
E09000029,Sutton,Year ending Dec 2013,286681.19906,250000.0
E09000030,Tower Hamlets,Year ending Dec 2013,383842.0553,329000.0
E09000031,Waltham Forest,Year ending Dec 2013,281254.75896,265000.0
E09000032,Wandsworth,Year ending Dec 2013,584509.95973,465000.0
E09000033,Westminster,Year ending Dec 2013,1299375.8006,725000.0
E12000001,North East,Year ending Dec 2013,141292.03455,122500.0
E12000002,North West,Year ending Dec 2013,159017.77892,132000.0
E12000003,Yorkshire And The Humber,Year ending Dec 2013,159205.30193,134950.0
E12000004,East Midlands,Year ending Dec 2013,166614.84619,141500.0
E12000005,West Midlands,Year ending Dec 2013,178030.11274,149995.0
E12000006,East of England,Year ending Dec 2013,243825.15559,200000.0
E12000007,London,Year ending Dec 2013,473780.12768,323000.0
E12000008,South East,Year ending Dec 2013,292366.7693,235000.0
E12000009,South West,Year ending Dec 2013,228147.02572,190000.0
E92000001,England,Year ending Dec 2013,251621.16998,188000.0
W92000004,Wales,Year ending Dec 2013,154588.8464,135000.0
K04000001,England And Wales,Year ending Dec 2013,247172.03202,185000.0
E09000001,City of London,Year ending Mar 2014,800763.82667,625000.0
E09000002,Barking and Dagenham,Year ending Mar 2014,191799.27808,185050.0
E09000003,Barnet,Year ending Mar 2014,490858.47728,360000.0
E09000004,Bexley,Year ending Mar 2014,240225.09011,230000.0
E09000005,Brent,Year ending Mar 2014,443358.83605,355000.0
E09000006,Bromley,Year ending Mar 2014,360047.26017,299995.0
E09000007,Camden,Year ending Mar 2014,858320.53435,610000.0
E09000008,Croydon,Year ending Mar 2014,275229.49303,245000.0
E09000009,Ealing,Year ending Mar 2014,447782.84867,340000.0
E09000010,Enfield,Year ending Mar 2014,313348.36192,260000.0
E09000011,Greenwich,Year ending Mar 2014,338461.27019,282500.0
E09000012,Hackney,Year ending Mar 2014,448611.37194,386000.0
E09000013,Hammersmith and Fulham,Year ending Mar 2014,782830.56266,575000.0
E09000014,Haringey,Year ending Mar 2014,481360.24766,350000.0
E09000015,Harrow,Year ending Mar 2014,380685.20208,330000.0
E09000016,Havering,Year ending Mar 2014,262830.71798,237000.0
E09000017,Hillingdon,Year ending Mar 2014,311281.45696,275000.0
E09000018,Hounslow,Year ending Mar 2014,403530.40765,289000.0
E09000019,Islington,Year ending Mar 2014,595920.00359,476000.0
E09000020,Kensington and Chelsea,Year ending Mar 2014,1723675.6751,999999.5
E09000021,Kingston upon Thames,Year ending Mar 2014,425259.77606,345000.0
E09000022,Lambeth,Year ending Mar 2014,467142.66929,366000.0
E09000023,Lewisham,Year ending Mar 2014,317328.49017,271000.0
E09000024,Merton,Year ending Mar 2014,478460.49014,332500.0
E09000025,Newham,Year ending Mar 2014,236938.5552,234250.0
E09000026,Redbridge,Year ending Mar 2014,319285.73483,280000.0
E09000027,Richmond upon Thames,Year ending Mar 2014,657521.77577,479950.0
E09000028,Southwark,Year ending Mar 2014,454454.90292,360000.0
E09000029,Sutton,Year ending Mar 2014,291217.16568,250000.0
E09000030,Tower Hamlets,Year ending Mar 2014,406120.74651,346875.0
E09000031,Waltham Forest,Year ending Mar 2014,292083.77569,275000.0
E09000032,Wandsworth,Year ending Mar 2014,605399.11322,482500.0
E09000033,Westminster,Year ending Mar 2014,1308841.9165,750000.0
E12000001,North East,Year ending Mar 2014,142498.23338,124000.0
E12000002,North West,Year ending Mar 2014,160021.39204,133000.0
E12000003,Yorkshire And The Humber,Year ending Mar 2014,160301.02449,135000.0
E12000004,East Midlands,Year ending Mar 2014,167939.0473,143000.0
E12000005,West Midlands,Year ending Mar 2014,178964.17547,150000.0
E12000006,East of England,Year ending Mar 2014,246164.21017,200000.0
E12000007,London,Year ending Mar 2014,482599.79541,330000.0
E12000008,South East,Year ending Mar 2014,294888.74229,238000.0
E12000009,South West,Year ending Mar 2014,229688.4675,192000.0
E92000001,England,Year ending Mar 2014,254059.10592,190000.0
W92000004,Wales,Year ending Mar 2014,155211.97692,135000.0
K04000001,England And Wales,Year ending Mar 2014,249553.90978,185000.0
E09000001,City of London,Year ending Jun 2014,810172.06565,640000.0
E09000002,Barking and Dagenham,Year ending Jun 2014,197573.75607,193000.0
E09000003,Barnet,Year ending Jun 2014,503791.46663,375000.0
E09000004,Bexley,Year ending Jun 2014,247205.8726,240000.0
E09000005,Brent,Year ending Jun 2014,451091.35362,365000.0
E09000006,Bromley,Year ending Jun 2014,373059.33742,310000.0
E09000007,Camden,Year ending Jun 2014,889349.75382,635000.0
E09000008,Croydon,Year ending Jun 2014,283077.0457,249950.0
E09000009,Ealing,Year ending Jun 2014,460775.78235,346525.0
E09000010,Enfield,Year ending Jun 2014,323864.2728,270000.0
E09000011,Greenwich,Year ending Jun 2014,357073.32352,303300.0
E09000012,Hackney,Year ending Jun 2014,465306.54284,404125.0
E09000013,Hammersmith and Fulham,Year ending Jun 2014,802442.66251,595000.0
E09000014,Haringey,Year ending Jun 2014,500502.13237,367750.0
E09000015,Harrow,Year ending Jun 2014,399970.79026,345000.0
E09000016,Havering,Year ending Jun 2014,270881.5425,245000.0
E09000017,Hillingdon,Year ending Jun 2014,320661.05504,282000.0
E09000018,Hounslow,Year ending Jun 2014,402724.10501,300000.0
E09000019,Islington,Year ending Jun 2014,618265.74359,490000.0
E09000020,Kensington and Chelsea,Year ending Jun 2014,1814866.3272,1100000.0
E09000021,Kingston upon Thames,Year ending Jun 2014,427498.81059,355000.0
E09000022,Lambeth,Year ending Jun 2014,506103.46074,390000.0
E09000023,Lewisham,Year ending Jun 2014,332368.83527,285000.0
E09000024,Merton,Year ending Jun 2014,489127.82235,350000.0
E09000025,Newham,Year ending Jun 2014,246342.82143,240000.0
E09000026,Redbridge,Year ending Jun 2014,323876.39364,285000.0
E09000027,Richmond upon Thames,Year ending Jun 2014,680307.53564,495000.0
